,address,business_id,city,is_open,latitude,longitude,name,postal_code,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian
56,10701 E Blvd,YNvZdMLXa4q8e9tiE4ge4A,Cleveland,1,41.5135543914,-81.6137516499,Louis Stokes Cleveland VA Medical Center,44106,11,3.5,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,880 17 Avenue SW,cQ8FKduGfVskvi11NZXsAg,Calgary,1,51.037994384799994,-114.08136749270001,Tomkins Park,T2T 0A2,3,3.5,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,6432 E Independence Blvd,_J_x_RaYTqAqAuCwgRhnRQ,Charlotte,0,35.172028000000005,-80.746801,Kabob House,28212,15,3.0,NC,12,2,0,0,17,0,17,0,17,0,12,2,12,2,,,u'full_bar',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,"14130 Rivergate Pkwy, Ste 200",0KlYc--jcw4EOYdPS8CDQg,Charlotte,1,35.1024898,-80.9857691,Cookie Cutters Haircuts for Kids,28273,7,4.0,NC,11,1,0,0,10,1,10,1,10,1,10,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,25851 Brookpark Rd,KSoAqqpLSUHMzpMDf46DMg,North Olmsted,1,41.418350700000005,-81.911148,Jared Galleria of Jewelry,44070,15,1.5,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"17205 Leslie Street, Unit 2",6l00a9Gkxkcp_y-GPjYBiw,Newmarket,1,44.0587654,-79.4291147,J's Fish & Chips,L3Y 8Y8,12,4.5,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,27998 N 99th Pl,xu29IdQ4J9o5bffgoONwSA,Scottsdale,1,33.737965,-111.86519979999998,The Estancia Club,85262,4,4.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Northlake Mall, 6801 Northlake Mall Drive",jtzU8hk78718cNWM_dMcDg,Charlotte,0,35.3521284,-80.8512352,Gap,28216,3,3.5,NC,12,1,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4910 S Fort Apache Rd,a_TfmuLIHsRDyg7aVJQCBQ,Las Vegas,1,36.0995915313,-115.29667866770001,Bank of America,89148,27,2.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"4830 N Litchfield Rd, Ste 105",qac28VmbQ7OrTMk-RCl7Yg,Litchfield Park,0,33.5063725,-112.35874469999999,Salon Glow,85340,10,4.0,AZ,0,0,9,2,9,2,9,2,9,2,9,2,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4606 Penn Ave,dQj5DLZjeDK3KFysh1SYOQ,Pittsburgh,1,40.4656937,-79.9493238,Apteka,15224,242,4.5,PA,17,0,0,0,0,0,17,0,17,0,17,0,17,0,,,u'full_bar',,,,,,,True,,,,,,,,u'no',,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3339 Las Vegas Blvd S,R3rss9fkfJxiOK6DueON3w,Las Vegas,1,36.1231067,-115.170253,La Fortuna,89109,5,4.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,20645 N 28th St,Y0dRlYjRNWckjvTGd55hzg,Phoenix,1,33.6745703,-112.0218342,M Catering by Michael's,85050,7,5.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,6798 Cherry Grove Ave,kJbteCeQTiEB8Xdn9dA7rw,Las Vegas,1,36.1919831,-115.0240553,Transformers Landscaping,89156,9,4.0,NV,7,1,0,0,7,1,7,1,7,1,7,1,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,8751 W Charleston Blvd,5sFVttifV5ID8Gs0-iiAsA,Las Vegas,1,36.1575464,-115.2860645,Hair by Sharyn,89117,8,5.0,NV,0,0,0,0,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3085 Hurontario Street,9UTpmQ4OhX5jNFUIu7dPPQ,Mississauga,1,43.582262,-79.61885799999999,Buk Chang Dong Soon Tofu,L5A,103,4.0,ON,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,233 E Camelback Rd,HYunM2pknhIh8lbiMa7THw,Phoenix,1,33.5090108,-112.06966709999999,Dunn-Edwards Paints,85012,16,3.0,AZ,10,1,6,1,6,1,6,1,6,1,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,436 Market St,v-scZMU6jhnmV955RSzGJw,Pittsburgh,1,40.441062,-80.002126,No. 1 Sushi Sushi,15222,106,4.5,PA,0,0,11,2,11,2,11,2,11,2,11,2,0,0,,,'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74,16515 S 40th St,gS-IoDQSggdxPn2Sf1yfGQ,Phoenix,1,33.2973184,-111.99645020000001,Desert Shores Dentistry,85048,5,5.0,AZ,0,0,0,0,7,1,7,1,7,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6125 Spring Mountain Rd,kANF0dbeoW34s2vwh6Umfw,Las Vegas,0,36.1250311,-115.22562020000001,Dairy Queen,89146,33,2.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6949 E 5th Ave,D6ffAaTr_m5lsKxHNp9fwg,Scottsdale,1,33.484210079899995,-111.9342308109,Goveias Salon & Spa,85251,18,5.0,AZ,0,0,12,1,8,1,12,1,8,1,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,825 Commonwealth Ave,KFbUQ-RR2UOV62Ep7WnXHw,West Mifflin,1,40.376674,-79.88248,Westwood Bar & Grill,15122,5,3.0,PA,11,2,0,0,0,0,11,0,11,0,11,2,11,2,,,u'full_bar',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"13843 N Tatum Blvd, Ste 15",44YFU284Z3KDEy25QyVoUw,Phoenix,1,33.6130201898,-111.9770356779,Nee House Chinese Restaurant,85032,269,3.5,AZ,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,'beer_and_wine',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,664 Broadway Ave,iXkqd9uNods7YnxrnBq_RA,Bedford,1,41.3919418,-81.5363193,Spirit Apothecary,44146,10,4.5,OH,0,0,12,2,12,2,12,2,12,2,12,2,11,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,529-17th Avenue SW,PkDghu4aan2_wxrhXjTEgg,Calgary,0,51.0377777046,-114.0733513906,MiraKuru,T2S 0A9,16,3.5,AB,14,2,0,0,14,2,14,2,14,2,14,2,14,2,,,u'full_bar',,,,,,,,,,,,,,,u'no',,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,350 Bering Avenue,eXgDqKD7-sojyzh6q7PJ4g,Etobicoke,1,43.637329,-79.5311665,The Sweet Gallery,M8Z 3A9,20,4.0,ON,0,0,0,0,8,1,8,1,8,1,8,1,8,1,,,u'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8261 Saint-Laurent Boulevard,i_oghUPqLzzJtxC6Zm-D2A,Montréal,1,45.5397329,-73.633639,Braseiro,H2P 2M1,22,4.0,QC,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,619 Mount Pleasant Road,RFbMVekR8lU9tPJ8sWrwHg,Toronto,1,43.7042291,-79.38822990000001,Tavolino,M4S 2M5,18,4.0,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2425 Boulevard Gouin E,735UkyT4px_oeW3iyotGmA,Montréal,1,45.5838977316,-73.653777726,Parc-nature de l'Île-de-la-Visitation,H2B 1X7,10,4.5,QC,9,1,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"4434 E Brown Rd, Ste 104",HHH_mrl-x694asUCs3SHeQ,Mesa,1,33.437778,-111.73496399999999,Inspire! Dental,85205,26,5.0,AZ,0,0,0,0,8,1,7,1,8,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4380 N Lamb Blvd,1gkJBdrkfdO7rEMml9e2KQ,Las Vegas,0,36.2395570019,-115.0796038143,Llantera Del Norte,89115,4,4.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,650 S Nine Mound Rd,nkoie_y3fbaQGjZqFGqsrg,Verona,1,42.986419913999995,-89.5479280483,Complete Auto Glass,53593,17,5.0,WI,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3105 Highway 7,HBQG_DT8pfbkv8jiv3P6Gw,Markham,1,43.847996581000004,-79.3537330357,Winners,L3R 0T9,8,2.5,ON,11,2,9,2,9,2,9,2,9,2,9,2,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,8 - 1525 Bristol Road,DLaE25PS7bO9ar5rz-zRow,Mississauga,1,43.586195813500005,-79.6995425597,Nice One Nails,L5M 4Z1,3,2.5,ON,11,1,10,2,10,2,10,2,10,2,9,2,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"5700 W Olive Ave, Ste 104",iA6IwYzo6qDmY7dZfXdzyg,Glendale,0,33.567806315,-112.182662487,"Wyatt Brad, DMD",85302,5,5.0,AZ,0,0,8,1,7,1,7,1,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"10155 E Via Linda, Ste H136",CJ4hyISN5qHyqMGHcydZFg,Scottsdale,1,33.5743637622,-111.8621073184,enVoqueMD,85258,7,3.5,AZ,0,0,9,1,9,1,0,0,9,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,10897 Rue du Pont,SWX0K1dpy4fcRq-ktZxmCg,Montréal,0,45.574857,-73.66113,Bistro des Moulins,H2B 2H3,3,3.5,QC,10,2,10,2,10,2,10,2,10,2,10,2,10,2,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,3500 Las Vegas Blvd,gas3YSrKkEcBliUHhnOLTg,Las Vegas,1,36.1181566288,-115.1764297378,Tiffany & Co - Forum Shops at Caesar's Palace,89109,21,3.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,,3d6ys6yvpF3svKa4HtUnoA,Madison,1,43.0541875099,-89.39021804219999,Kirsty Blattner,53715,3,5.0,WI,0,0,10,1,10,1,10,1,10,1,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,9155 N 3rd St,BUdtUH9SkcitAf4JOOsa6A,Phoenix,1,33.5694844,-112.0688287,North Mountain Medical & Rehabilitation Center,85020,11,2.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1614 Queen Street E,NPHZkn1e-tSJAbo8Zm9rYw,Toronto,1,43.666181200000004,-79.3164682,Burrito Bandidos,M4L 1G4,43,3.5,ON,12,2,11,2,11,2,11,2,11,2,11,2,12,2,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"4300 Steeles Avenue W, Unit 9",smkZUv_IeYYj_BA6-Po7oQ,Vaughan,1,43.7675451093,-79.5617757296,Fabulous Cakes and Confections Inc.,L4L 4C2,3,3.5,ON,0,0,0,0,12,1,12,1,12,1,12,1,12,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"6345 S Pecos Rd, Ste 105",Cat1JuOOdv89E8Zck23smQ,Las Vegas,1,36.074983200000005,-115.10136509999998,Laura Saucedo 702,89120,8,5.0,NV,0,0,0,0,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"376 E Warm Springs Rd, Ste 240",1lp-Y6oaoI4BOPU3hyvIVQ,Las Vegas,1,36.057517,-115.15525120000001,Renters Warehouse,89119,26,3.5,NV,0,0,5,1,5,1,5,1,5,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"6955 N Durango Dr, Ste 1116",f2ZWZPENViL92BrFsIgR6w,Las Vegas,1,36.2873119,-115.2895402,Amazing Cuts,89149,116,4.5,NV,8,1,8,2,8,2,8,2,8,2,8,2,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3650 E Flamingo Rd,YK5eFV8uS1bCmp8GeiQ-Qg,Las Vegas,0,36.115813,-115.09545700000001,All Star Donuts & Kolaches,89121,6,4.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,9280 W Sunset Rd,cr5pOUYVlwIDflN_SZuGog,Las Vegas,1,36.071819,-115.294899,Healthcare Partners Sunset,89148,9,3.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2412 Beatties Ford Rd,sV6kKpzneWwQ8cY8gQ8bgA,Charlotte,1,35.267703000000004,-80.8534335,Charlotte Mecklenburg Library - Beatties Ford Road Regional,28216,5,4.0,NC,0,0,9,2,9,2,9,2,9,2,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"125 Towne Centre Dr, Ste 500",QHr_fc_TLnGfUEuDEa2jDg,Wexford,1,40.6320526,-80.05647579999999,PA Wine & Spirits Store,15090,7,3.0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"3355 S Las Vegas Blvd, Ste D, The Venetian Hotel",PL9xKgFL9FB8wDQ9AKrm4g,Las Vegas,1,36.1212294589,-115.16913299040002,Brilliance New York,89109,38,3.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5960 W Bell Rd,OOnIQMkjg1VpAcPRFLnM0g,Glendale,1,33.6403899876,-112.1879866719,Stein Mart,85308,7,4.0,AZ,11,1,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5241 Dundas Street W,jtlAfuINMCYVFpjwMgy2jw,Toronto,0,43.63887929999999,-79.53763190000001,Medium Rare,M9B 1A5,22,4.0,ON,11,1,0,0,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4550 E Sunset Rd,pLMfv9jqRElSyJ9pcuFgdA,Henderson,1,36.071264,-115.07463190000001,U.S. Bank,89014,13,4.0,NV,0,0,8,1,8,1,8,1,8,1,8,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,360 Hwy 7  E,0-pC3IoaEK5gNVi2Sz6v7w,Richmond Hill,1,43.8417684,-79.3968244,Nail Nail,L4B 3Y7,7,4.0,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"2050 S 16th St, Ste 105",KjicU7uxRt2KDEnO5cgxDQ,Phoenix,1,33.428259000000004,-112.04884799999999,Arizona Florist,85034,90,3.0,AZ,6,7,0,0,6,2,6,2,6,1,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4343 N Rancho Dr,X8mtoSxY8whtmbDlj0D3Aw,Las Vegas,1,36.238596,-115.2333307,Imperial Asian Buffet,89030,4,2.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4164 Sheppard Avenue E,JAiZVIzhwKgPjncWUedCNQ,Scarborough,1,43.785376899999996,-79.2806654,Ogden Funeral Homes,M1S 1T3,3,3.5,ON,9,2,9,2,9,2,9,2,9,2,9,2,9,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,402 Great Northern Blvd,7aLkFEBnL1LJmQdcuaovuQ,North Olmsted,1,41.4165875685,-81.9043700652,Ohio Beer Garden,44070,8,4.0,OH,12,2,0,0,0,0,16,2,16,2,16,2,15,2,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
